,0,1,2,3,4,5,6,7,8
10122,1,1,3,0,0,0,0,2,2
10123,1,0,0,1,1,0,0,2,2
10124,1,4,2,3,2,0,2,0,0
10125,2,1,2,0,2,0,1,2,2
10126,2,3,3,3,1,0,1,1,0
10127,1,4,0,0,2,0,1,1,0
10128,2,3,2,0,0,0,2,0,0
10129,0,2,3,3,2,1,0,0,0
10130,1,1,0,0,1,1,0,1,0
10131,1,0,2,0,2,0,0,2,2
10132,0,2,0,3,1,0,1,2,2
10133,2,2,0,3,1,1,0,2,2
10134,0,0,1,1,0,0,1,1,0
10135,1,1,1,1,1,0,0,0,1
10136,0,3,1,3,0,0,1,2,2
10137,0,0,0,3,1,1,1,2,2
10138,1,1,0,1,2,1,1,1,0
10139,2,2,3,2,1,1,0,1,0
10140,0,3,3,1,1,1,0,2,2
10141,1,0,1,3,0,1,2,2,2
10142,2,0,3,2,1,1,2,0,1
10143,0,0,0,2,1,1,1,2,2
10144,2,0,2,1,1,1,0,0,1
10145,0,4,0,0,0,0,0,0,0
10146,1,1,1,1,1,0,2,0,1
10147,2,3,1,0,2,0,0,0,0
10148,0,2,2,2,1,1,2,1,0
10149,1,3,0,0,0,1,2,1,0
10150,1,0,0,0,1,1,2,0,1
10151,2,0,2,3,1,0,1,1,1
10152,0,2,1,0,1,1,1,2,2
10153,2,4,0,3,2,0,0,2,2
10154,2,0,3,1,0,1,2,2,2
10155,0,3,3,2,1,1,2,1,0
10156,2,4,1,3,2,0,1,2,2
10157,0,4,3,0,2,0,1,0,0
10158,0,3,3,0,2,1,0,2,2
10159,2,2,0,2,1,1,1,1,0
10160,0,3,1,3,0,1,2,0,0
10161,1,2,1,0,2,1,2,2,2
10162,2,3,3,1,0,1,2,0,0
10163,0,1,0,0,0,1,0,1,0
10164,1,1,1,2,2,1,1,1,1
10165,0,1,0,3,0,1,2,0,1
10166,2,3,1,3,2,1,2,0,0
10167,2,3,0,0,2,1,0,0,0
10168,2,1,3,0,2,1,0,1,0
10169,2,2,0,0,0,1,0,1,0
10170,1,4,0,0,0,0,1,0,0
10171,1,2,2,1,2,1,1,0,1
10172,0,3,3,1,1,1,1,2,2
10173,1,0,3,2,2,1,2,1,1
10174,1,0,1,1,1,0,1,0,1
10175,0,2,1,2,2,1,0,1,0
10176,1,2,1,2,1,0,1,0,1
10177,0,0,3,2,0,1,0,2,2
10178,0,1,2,3,2,1,1,0,1
10179,2,0,2,3,0,1,2,1,1
10180,0,0,3,1,1,0,1,2,2
10181,2,4,1,0,0,0,0,2,2
10182,2,3,2,3,0,0,0,0,0
10183,2,4,1,3,1,0,0,1,0
10184,1,2,3,1,1,0,1,1,0
10185,0,2,0,3,0,1,1,2,2
10186,2,3,1,1,0,1,1,0,0
10187,1,0,3,1,2,0,0,1,0
10188,2,1,3,3,1,1,0,0,1
10189,1,4,1,3,0,1,0,2,2
10190,1,4,1,2,1,1,1,0,1
10191,2,0,2,1,2,1,0,2,2
10192,0,0,3,0,2,0,2,2,2
10193,2,0,3,3,1,1,0,0,1
10194,0,1,2,0,1,1,2,0,1
10195,1,1,2,2,1,0,2,1,1
10196,0,4,0,2,2,0,1,2,2
10197,2,2,2,0,2,1,2,0,0
10198,0,3,3,3,0,0,2,0,0
10199,2,1,1,3,1,0,1,0,1
10200,0,2,2,1,0,1,1,0,0
10201,1,1,2,3,2,0,0,2,2
10202,2,3,1,0,0,0,0,1,0
10203,1,3,3,2,1,0,0,1,0
10204,1,4,0,0,2,0,2,0,0
10205,0,2,1,2,2,1,2,1,0
10206,2,2,2,1,0,1,2,1,1
10207,2,4,2,3,2,1,0,0,0
10208,1,4,3,2,2,1,0,0,1
10209,2,1,3,1,0,1,2,1,1
10210,1,1,2,1,2,1,0,1,1
10211,0,3,1,0,2,1,1,2,2
10212,2,2,0,1,1,1,1,1,0
10213,0,3,2,1,0,0,0,0,0
10214,0,2,2,0,0,0,0,1,0
10215,1,0,2,2,1,1,2,2,2
10216,2,3,1,1,1,0,1,0,0
10217,2,3,0,2,0,0,0,0,0
10218,2,4,2,2,1,1,0,1,0
10219,0,1,0,1,1,0,0,2,2
10220,2,3,1,3,2,0,0,0,0
10221,0,4,1,3,1,1,0,0,0
10222,2,3,3,1,2,1,1,2,2
10223,2,3,0,3,2,0,0,1,3
10224,2,0,3,0,1,0,0,1,0
10225,0,0,3,1,2,0,0,0,0
10226,0,4,2,0,2,1,2,2,2
10227,2,0,3,3,2,0,2,0,1
10228,0,3,1,0,0,1,0,2,2
10229,1,4,1,2,0,1,1,1,0
10230,2,0,3,3,0,0,2,2,2
10231,0,1,1,1,1,1,2,0,1
10232,0,3,0,0,0,0,2,1,0
10233,1,4,2,1,0,0,1,1,0
10234,2,3,0,2,1,1,1,2,2
10235,2,2,0,3,0,1,0,0,1
10236,0,0,3,3,2,1,0,2,2
10237,2,3,3,0,2,1,2,0,0
10238,2,1,3,3,1,0,1,1,1
10239,1,1,3,0,1,0,0,2,2
10240,0,2,3,3,0,1,2,1,0
10241,2,0,2,2,2,1,0,1,1
10242,2,2,2,1,1,0,0,2,2
10243,1,0,0,1,1,1,1,2,2
10244,1,1,2,0,2,0,0,2,2
10245,0,2,0,0,0,0,2,0,0
10246,2,1,0,3,2,0,1,1,0
10247,0,3,1,0,1,1,2,2,2
10248,2,4,0,0,2,1,0,2,2
10249,2,3,3,3,0,0,1,0,0
10250,0,0,3,1,1,0,2,0,0
10251,2,2,2,3,1,0,1,2,2
10252,0,3,1,1,2,0,1,2,2
10253,0,2,0,1,0,1,1,1,0
10254,0,4,2,1,0,1,0,0,0
10255,2,3,3,3,0,1,2,0,0
10256,0,4,3,3,0,1,0,0,0
10257,2,2,3,0,0,1,1,2,2
10258,1,3,1,0,2,1,2,0,1
10259,2,0,0,3,0,1,0,1,1
10260,0,1,2,3,0,1,1,0,1
10261,1,0,0,3,0,1,1,1,1
10262,0,0,2,2,2,0,0,0,0
10263,0,2,1,1,0,1,2,1,0
10264,1,3,0,1,1,1,1,2,2
10265,2,0,3,1,2,1,0,0,1
10266,0,1,1,0,0,1,0,1,1
10267,2,4,3,1,1,1,0,2,2
10268,0,1,2,3,1,1,2,0,1
10269,2,3,0,3,1,1,1,2,2
10270,0,4,0,1,1,0,0,1,3
10271,1,2,1,1,2,1,1,0,1
10272,1,2,2,1,1,0,1,0,1
10273,0,3,1,2,2,0,1,1,3
10274,1,2,1,1,2,1,1,2,2
10275,1,2,0,3,0,1,0,2,2
10276,2,4,1,2,1,0,1,1,0
10277,0,3,1,1,2,1,1,2,2
10278,1,3,0,3,0,0,1,0,1
10279,0,1,1,1,1,0,0,1,1
10280,1,0,3,2,2,0,0,2,2
10281,0,2,3,0,2,0,0,1,3
10282,0,3,2,2,1,0,2,2,2
10283,2,1,1,2,2,0,1,2,2
10284,1,0,2,2,1,0,0,2,2
10285,1,1,1,2,2,0,1,2,2
10286,0,3,1,1,0,1,1,0,0
10287,2,0,1,1,0,0,0,0,1
10288,2,3,2,0,2,0,1,0,0
10289,1,1,2,2,0,1,0,1,1
10290,1,1,1,1,1,0,0,1,1
10291,1,3,2,1,0,0,1,2,2
10292,2,0,1,1,0,1,0,0,1
10293,2,2,1,2,1,0,0,0,1
10294,1,2,2,0,0,1,1,2,2
10295,1,3,1,0,0,0,2,0,1
10296,1,1,0,3,0,1,0,1,1
10297,2,3,2,2,1,0,1,0,0
10298,2,1,1,3,1,1,2,1,1
10299,1,0,2,1,0,1,0,0,1
10300,2,2,1,0,1,1,1,2,2
10301,1,2,0,0,1,0,2,1,1
10302,2,3,3,3,1,0,2,2,2
10303,0,2,3,0,2,0,0,2,2
10304,2,0,0,1,0,0,2,0,1
10305,0,4,3,0,0,1,1,2,2
10306,0,4,2,1,2,0,1,1,3
10307,1,2,0,1,1,1,2,2,2
10308,1,3,0,2,0,1,1,0,1
10309,0,2,0,1,1,0,1,1,3
10310,0,1,0,0,2,1,2,0,1
10311,1,2,0,0,0,0,0,0,1
10312,2,4,3,0,2,1,0,0,0
10313,1,1,3,2,2,1,2,0,1
10314,1,3,2,2,0,1,2,0,1
10315,2,3,2,2,1,0,0,1,0
10316,0,4,3,3,1,1,1,0,0
10317,0,1,1,3,2,0,1,1,0
10318,0,4,2,0,1,1,1,2,2
10319,0,1,1,2,2,0,2,0,1
10320,1,3,3,2,2,0,2,2,2
10321,2,0,2,2,0,0,2,2,2
10322,2,3,0,3,0,1,2,2,2
10323,2,1,3,3,0,1,2,2,2
10324,0,4,0,1,2,1,2,1,0
10325,1,4,2,0,1,0,0,0,0
10326,1,0,3,0,2,0,2,0,1
10327,1,1,1,1,1,1,0,1,1
10328,2,1,1,0,1,0,2,1,1
10329,2,0,0,1,1,1,1,1,0
10330,0,1,1,3,2,0,2,2,2
10331,0,1,0,1,1,0,0,1,0
10332,0,2,1,3,1,0,2,0,0
10333,2,0,1,0,0,0,1,0,1
10334,1,4,3,1,1,1,0,1,0
10335,2,3,3,1,1,0,2,2,2
10336,0,1,2,3,2,0,2,1,1
10337,2,1,2,1,2,1,0,2,2
10338,1,1,0,3,0,1,1,1,1
10339,1,3,3,2,1,1,2,2,2
10340,1,2,3,2,0,0,0,0,1
10341,2,4,1,2,0,0,1,1,0
10342,2,1,2,2,1,0,1,0,1
10343,0,0,3,1,0,1,0,2,2
10344,2,2,0,0,0,1,0,2,2
10345,2,4,3,0,2,1,2,0,0
10346,2,2,2,3,2,1,2,2,2
10347,0,1,0,1,0,0,2,1,1
10348,2,3,1,3,1,0,2,2,2
10349,1,4,0,1,0,1,2,2,2
10350,0,3,2,1,1,1,0,0,0
10351,0,0,3,0,1,0,1,0,0
10352,0,0,1,0,2,0,2,1,0
10353,0,2,2,0,2,1,1,2,2
10354,1,1,3,3,1,1,2,0,1
10355,1,2,2,3,2,1,0,0,1
10356,2,1,0,1,1,1,0,1,0
10357,1,4,3,3,0,1,2,1,1
10358,0,0,1,1,2,0,2,1,0
10359,0,0,1,2,1,0,2,2,2
10360,2,1,0,3,1,0,1,1,1
10361,0,3,3,0,1,0,1,1,3
10362,0,4,0,1,0,1,2,0,0
10363,2,1,0,1,0,0,1,2,2
10364,2,2,3,3,1,1,2,1,1
10365,0,4,2,1,2,0,2,0,0
10366,1,4,0,2,0,0,2,2,2
10367,1,4,2,1,1,0,0,0,1
10368,2,4,3,2,2,1,0,2,2
10369,1,3,3,2,0,1,0,2,2
10370,0,4,0,0,1,0,2,1,0
10371,2,4,1,0,0,1,0,1,0
10372,2,4,1,0,0,1,1,0,0
10373,2,2,2,1,1,0,2,2,2
10374,1,1,1,3,1,0,0,0,1
10375,0,3,1,3,0,1,2,1,0
10376,0,2,0,2,0,1,0,0,0
10377,0,3,1,2,2,0,2,2,2
10378,0,2,2,0,0,0,0,0,0
10379,2,3,2,2,1,1,1,1,0
10380,0,2,2,2,0,1,2,2,2
10381,1,3,1,0,0,0,2,2,2
10382,2,2,2,0,0,0,1,0,1
10383,2,3,1,2,1,1,0,2,2
10384,1,1,2,3,2,0,2,1,1
10385,1,3,0,0,0,1,1,0,0
10386,2,3,2,0,1,0,1,1,3
10387,2,2,1,1,0,1,2,1,1
10388,1,4,2,3,0,0,0,0,1
10389,1,4,2,3,2,0,1,0,0
10390,1,4,1,1,2,1,0,0,1
10391,0,3,2,2,0,1,0,2,2
10392,2,3,2,0,0,1,1,0,0
10393,2,1,0,0,0,0,2,0,1
10394,0,3,0,1,1,0,2,0,0
10395,2,2,2,0,1,0,2,2,2
10396,0,0,0,0,0,1,0,1,0
10397,2,0,1,2,1,0,2,2,2
10398,0,1,0,0,2,1,2,1,1
10399,0,2,2,3,0,0,2,1,0
10400,0,1,1,2,2,0,0,2,2
10401,0,2,2,1,0,0,1,1,0
10402,0,1,0,1,0,1,0,1,1
10403,2,1,2,0,0,1,0,0,1
10404,2,3,3,3,0,1,0,2,2
10405,1,2,3,3,0,0,0,0,1
10406,2,4,2,2,2,0,2,0,0
10407,2,1,0,2,0,0,0,0,1
10408,0,0,2,3,0,1,1,0,1
10409,0,3,3,0,2,0,1,0,0
10410,2,4,2,1,2,1,2,1,0
10411,2,4,0,2,0,0,1,0,0
10412,0,1,3,2,0,0,0,2,2
10413,0,3,3,3,2,1,2,0,0
10414,0,3,0,0,1,1,1,2,2
10415,1,2,0,2,0,0,0,1,1
10416,1,3,3,1,0,0,1,1,0
10417,1,4,2,1,2,1,0,2,2
10418,2,4,3,3,2,1,0,1,0
10419,1,3,0,0,1,1,0,2,2
10420,1,0,0,0,0,1,2,1,1
10421,2,0,1,0,1,1,2,0,1
10422,1,0,3,3,2,1,1,2,2
10423,0,4,0,0,0,1,1,2,2
10424,2,0,3,1,1,1,0,0,1
10425,1,1,0,2,1,1,1,0,1
10426,1,2,3,2,2,1,1,0,1
10427,0,4,1,0,0,1,0,1,0
10428,2,2,1,1,2,1,2,1,1
10429,2,0,2,3,1,1,1,1,1
10430,2,3,1,2,1,0,2,2,2
10431,1,0,3,2,2,0,2,0,1
10432,0,2,2,2,1,0,0,2,2
10433,1,4,1,3,1,1,0,0,1
10434,2,1,0,2,2,1,1,2,2
10435,0,0,1,3,1,1,0,1,0
10436,1,2,0,0,2,0,2,1,0
10437,0,2,2,3,2,1,1,2,2
10438,1,0,0,0,1,0,1,1,0
10439,0,3,2,2,1,0,2,0,0
10440,1,2,0,2,0,0,1,2,2
10441,1,2,0,3,0,1,0,1,1
10442,0,4,0,1,0,1,2,2,2
10443,2,4,0,2,1,0,1,1,0
10444,2,1,3,3,1,1,2,1,1
10445,1,2,1,3,2,1,0,2,2
10446,2,3,1,0,0,0,2,0,0
10447,1,2,1,1,0,1,0,0,1
10448,1,2,3,1,1,0,1,0,1
10449,0,1,1,1,1,0,1,2,2
10450,2,0,0,0,2,0,1,0,0
10451,2,4,3,0,2,0,0,0,0
10452,2,3,2,1,2,1,2,1,0
10453,2,2,0,3,2,1,0,2,2
10454,1,1,3,1,2,1,0,0,1
10455,2,3,1,2,0,1,0,0,0
10456,2,3,3,2,0,1,2,1,0
10457,2,4,1,2,1,0,1,2,2
10458,0,4,0,2,1,1,1,1,0
10459,0,0,2,3,0,0,2,0,1
10460,1,1,0,2,2,1,1,2,2
10461,1,3,2,2,1,1,0,0,1
10462,1,0,3,2,2,1,2,2,2
10463,0,3,2,1,1,0,1,2,2
10464,0,3,1,0,2,0,2,0,0
10465,2,1,3,2,2,0,2,2,2
10466,1,2,2,3,1,0,0,0,1
10467,1,1,1,1,0,1,0,0,1
10468,0,4,0,1,2,0,0,1,3
10469,2,4,2,1,2,1,2,0,0
10470,0,4,1,1,0,1,1,1,0
10471,0,0,0,3,0,0,1,1,0
10472,0,2,3,0,2,0,2,2,2
10473,1,2,1,2,1,1,1,1,1
10474,2,0,2,1,2,0,0,1,0
10475,1,1,1,2,2,1,2,2,2
10476,0,0,2,3,0,1,2,0,1
10477,1,4,2,0,0,1,0,2,2
10478,0,3,1,3,2,0,2,1,0
10479,1,2,2,1,0,1,0,0,1
10480,1,0,0,2,2,0,0,0,1
10481,1,3,1,2,2,1,0,0,1
10482,1,3,0,1,2,1,0,0,0
10483,0,3,2,3,0,0,0,1,0
10484,0,3,2,1,1,1,2,0,0
10485,0,4,1,3,0,1,2,0,0
10486,0,4,3,2,2,1,0,2,2
10487,0,2,2,3,1,0,0,0,0
10488,0,0,1,1,2,1,1,1,0
10489,2,3,2,2,2,0,0,0,0
10490,2,1,3,0,0,0,0,0,1
10491,0,4,2,1,1,1,1,1,0
10492,2,4,0,1,1,1,1,0,0
10493,2,3,3,0,0,0,1,1,0
10494,2,2,1,0,1,1,2,0,1
10495,1,0,0,3,1,1,2,1,1
10496,1,3,3,1,0,1,0,0,1
10497,0,0,3,1,1,0,2,2,2
10498,0,3,3,1,2,0,1,1,3
10499,2,3,1,3,2,1,2,2,2
10500,1,4,2,1,0,1,1,1,0
10501,1,2,3,0,0,1,2,1,1
10502,2,3,2,3,1,0,0,1,0
10503,1,1,2,0,1,0,2,2,2
10504,0,3,0,2,2,0,1,0,0
10505,0,1,0,0,1,0,0,2,2
10506,1,1,3,1,0,1,1,1,1
10507,1,2,3,3,1,0,1,1,1
10508,0,0,2,1,0,1,2,2,2
10509,1,1,2,1,1,1,2,2,2
10510,0,0,0,3,1,1,1,1,0
10511,2,2,3,2,2,1,0,1,0
10512,0,0,2,3,0,0,2,1,1
10513,1,0,3,1,1,0,1,1,0
10514,1,3,0,3,1,0,2,1,1
10515,0,0,2,3,1,0,0,0,1
10516,2,4,3,2,2,1,2,0,0
10517,0,3,2,3,2,1,1,0,0
10518,2,3,2,0,0,0,0,1,0
10519,1,2,3,1,2,1,2,2,2
10520,1,4,3,3,2,0,2,1,0
10521,2,2,2,3,2,1,1,0,1
10522,2,3,2,2,0,1,2,1,0
10523,1,3,1,1,2,1,1,0,1
10524,0,2,1,3,1,0,0,0,0
10525,1,2,3,1,2,0,2,0,1
10526,2,2,3,1,1,1,0,2,2
10527,2,2,3,1,1,0,1,1,0
10528,1,2,2,3,0,1,1,0,1
10529,0,3,2,0,2,0,2,2,2
10530,1,2,0,2,2,1,1,0,1
10531,0,3,2,3,2,1,2,2,2
10532,2,2,0,0,2,1,1,1,0
10533,0,0,3,0,0,1,0,0,1
10534,0,0,3,0,1,1,1,2,2
10535,0,1,1,2,1,1,2,1,1
10536,1,0,2,3,2,1,2,1,1
10537,1,3,2,3,2,1,2,1,1
10538,1,0,0,3,1,0,1,2,2
10539,0,4,2,1,2,0,2,1,0
10540,0,0,2,1,0,1,2,1,1
10541,2,3,1,2,2,1,2,1,0
10542,2,0,2,1,0,1,0,0,1
10543,2,0,1,1,1,0,1,2,2
10544,2,2,0,3,1,1,0,1,0
10545,1,2,0,2,0,0,0,0,1
10546,1,1,3,3,0,0,1,2,2
10547,2,0,3,3,0,1,1,0,1
10548,1,4,3,1,1,0,0,2,2
10549,1,0,2,2,2,0,0,2,2
10550,2,0,0,2,0,1,1,1,1
10551,0,1,0,2,1,1,1,1,1
10552,0,2,0,1,1,0,0,0,0
10553,1,4,2,1,2,1,0,1,0
10554,0,3,2,1,2,1,1,0,0
10555,1,2,3,3,1,1,2,2,2
10556,2,4,2,1,1,1,2,1,0
10557,2,0,0,0,0,1,1,0,1
10558,0,0,3,3,2,1,0,0,1
10559,1,4,2,3,2,1,2,0,1
10560,0,3,3,1,1,1,2,2,2
10561,2,1,3,3,1,0,2,2,2
10562,0,3,1,0,1,1,0,1,0
10563,1,4,3,0,1,0,2,1,0
10564,0,1,2,2,2,1,1,2,2
10565,0,1,0,2,2,1,0,2,2
10566,1,2,0,0,1,0,1,1,0
10567,1,3,1,0,0,0,1,0,1
10568,2,0,1,0,0,0,1,2,2
10569,0,3,0,0,0,0,2,0,0
10570,2,3,0,0,0,1,2,2,2
10571,0,4,1,0,0,0,0,1,0
10572,0,4,3,3,1,0,2,1,0
10573,2,4,1,3,2,0,1,0,0
10574,1,2,2,2,2,0,0,1,0
10575,2,2,2,3,1,0,2,2,2
10576,0,4,1,2,0,1,1,1,0
10577,1,3,2,1,1,0,2,1,1
10578,2,1,0,0,2,0,1,0,0
10579,2,0,3,0,0,1,1,0,1
10580,2,2,1,1,1,0,0,1,0
10581,1,1,1,3,0,1,2,0,1
10582,1,2,2,0,2,1,0,0,1
10583,1,0,3,1,0,0,1,2,2
10584,2,3,1,3,2,1,1,1,0
10585,1,4,3,1,1,1,0,2,2
10586,0,3,3,2,1,0,0,0,0
10587,2,2,2,1,2,0,1,2,2
10588,2,0,0,3,0,0,1,2,2
10589,2,1,0,2,1,1,2,1,1
10590,1,3,2,1,2,0,1,1,0
10591,1,2,1,1,2,0,1,1,0
10592,2,1,1,0,1,0,0,1,1
10593,1,2,2,3,2,1,1,0,1
10594,2,1,1,0,0,1,0,1,1
10595,0,4,1,3,0,1,1,1,0
10596,1,4,0,2,0,1,1,1,0
10597,0,1,0,3,2,0,2,2,2
10598,1,0,1,1,1,1,1,1,1
10599,2,0,1,2,1,1,0,1,1
10600,1,2,0,1,0,1,2,0,1
10601,0,2,0,3,1,1,2,2,2
10602,1,3,0,3,2,0,1,2,2
10603,1,3,1,1,2,1,2,0,1
10604,1,4,0,1,2,1,1,0,0
10605,2,2,1,1,0,0,2,1,1
10606,0,3,3,2,2,0,2,1,0
10607,1,3,3,2,2,1,1,2,2
10608,2,2,0,3,2,0,0,0,0
10609,2,1,0,1,2,1,2,0,1
10610,0,0,2,0,1,0,1,0,0
10611,0,2,3,0,1,0,1,2,2
10612,0,0,1,0,2,0,1,1,0
10613,0,0,1,0,1,1,2,0,1
10614,1,2,2,0,2,0,1,1,0
10615,0,1,3,2,1,0,1,0,1
10616,1,2,1,2,0,0,1,1,1
10617,2,2,2,0,0,0,1,2,2
10618,0,1,3,3,2,0,1,1,0
10619,0,2,0,2,2,1,2,2,2
10620,2,2,0,3,2,0,0,1,0
10621,2,2,0,1,0,1,2,1,1
10622,2,2,2,3,2,1,2,0,1
10623,0,1,3,3,2,1,0,2,2
10624,0,0,0,1,0,0,0,0,1
10625,0,3,1,2,1,1,0,1,0
10626,1,4,1,0,1,0,0,2,2
10627,1,2,2,3,1,1,1,2,2
10628,2,3,3,1,1,1,0,1,3
10629,0,0,3,2,1,1,0,0,1
10630,2,2,2,3,1,1,1,0,1
10631,0,0,1,2,2,0,1,1,0
10632,1,3,1,2,2,0,2,2,2
10633,2,3,1,2,0,0,0,1,0
10634,2,1,3,3,2,0,2,1,1
10635,1,4,0,1,0,0,0,1,0
10636,1,1,1,1,0,0,2,1,1
10637,1,2,1,2,0,1,1,0,1
10638,0,0,1,3,1,0,0,0,1
10639,1,4,3,3,2,0,1,0,0
10640,1,3,1,2,0,0,2,1,1
10641,2,1,1,0,2,0,2,1,1
10642,0,3,2,2,2,0,1,2,2
10643,0,3,0,1,1,1,1,0,0
10644,2,2,0,0,1,1,1,0,0
10645,2,2,3,0,0,0,2,2,2
10646,0,0,0,2,0,0,0,2,2
10647,1,2,0,1,1,0,0,2,2
10648,2,4,0,0,1,0,1,2,2
10649,2,2,0,1,1,1,1,0,0
10650,2,3,0,2,2,0,1,0,0
10651,0,3,3,2,0,0,1,0,0
10652,1,1,1,2,2,0,0,2,2
10653,1,4,2,3,2,1,1,2,2
10654,1,3,0,0,0,0,0,0,0
10655,1,3,1,1,0,0,0,1,0
10656,0,3,0,0,2,1,2,1,0
10657,0,1,1,2,2,1,0,0,1
10658,1,2,3,0,0,0,1,0,1
10659,2,2,1,0,1,1,0,1,0
10660,0,4,1,1,0,1,1,0,0
10661,0,2,2,1,2,1,0,2,2
10662,0,3,1,2,2,0,0,1,3
10663,1,1,0,2,2,0,2,1,1
10664,0,1,1,1,1,0,2,1,1
10665,2,3,2,0,2,1,2,2,2
10666,0,0,2,1,1,1,1,1,0
10667,1,4,3,2,0,1,1,2,2
10668,0,0,1,0,0,0,1,0,1
10669,0,4,0,1,0,1,0,2,2
10670,2,3,3,0,2,0,2,0,0
10671,2,4,3,3,1,1,2,0,0
10672,1,0,1,2,0,1,0,2,2
10673,0,1,2,3,1,0,2,0,1
10674,0,2,0,3,1,1,0,1,0
10675,2,2,0,0,1,0,2,2,2
10676,0,1,0,3,2,0,0,2,2
10677,0,1,0,0,1,1,0,2,2
10678,0,0,2,1,0,1,1,0,1
10679,0,3,3,3,1,1,1,1,0
10680,0,0,0,1,0,0,2,2,2
10681,2,4,2,2,0,1,1,2,2
10682,1,1,1,3,2,1,0,0,1
10683,1,1,1,3,2,0,2,0,1
10684,2,1,3,2,1,1,1,1,1
10685,2,2,2,1,0,1,2,0,1
10686,0,0,3,2,1,0,0,1,0
10687,2,3,3,0,0,0,0,1,0
10688,2,3,0,3,0,1,0,0,0
10689,0,4,3,0,0,0,0,1,0
10690,2,3,2,1,2,0,2,0,0
10691,1,2,3,3,1,0,0,1,1
10692,1,4,1,2,2,0,2,2,2
10693,0,0,0,2,0,0,2,0,1
10694,1,1,2,0,1,1,1,1,0
10695,1,4,1,1,0,0,2,1,1
10696,2,1,0,3,1,1,1,1,1
10697,0,1,3,1,0,1,1,0,1
10698,2,1,3,0,1,0,1,1,0
10699,1,0,0,1,2,0,0,0,1
10700,0,4,2,1,1,0,2,1,0
10701,2,2,3,0,2,0,2,0,0
10702,1,2,3,1,1,1,2,2,2
10703,2,4,2,1,2,0,2,0,0
10704,2,2,1,2,0,1,0,2,2
10705,2,2,3,2,0,1,1,2,2
10706,1,2,0,2,0,1,0,1,1
10707,2,1,1,2,0,1,2,2,2
10708,2,2,3,1,0,1,0,1,0
10709,2,1,2,0,0,0,2,2,2
10710,1,3,0,2,2,1,0,2,2
10711,2,3,3,1,1,1,2,1,0
10712,1,4,2,0,1,1,0,0,0
10713,0,3,0,0,1,1,1,0,0
10714,2,2,2,1,2,1,0,0,1
10715,0,2,0,3,2,1,1,1,0
10716,1,2,2,3,1,1,2,1,1
10717,2,3,1,2,1,0,0,0,0
10718,1,4,3,1,0,1,1,0,1
10719,0,3,1,1,2,1,2,2,2
10720,0,4,0,3,2,0,1,0,0
10721,1,2,3,0,0,0,2,1,1
10722,2,3,3,2,0,0,2,1,0
10723,0,3,2,0,2,1,0,1,3
10724,0,4,2,3,1,0,0,1,0
10725,2,1,2,0,0,1,0,1,1
10726,2,3,1,1,2,0,2,0,0
10727,1,0,2,0,2,1,1,2,2
10728,2,4,1,0,2,0,1,1,3
10729,0,2,1,3,1,0,1,2,2
10730,1,3,3,3,1,1,0,0,1
10731,0,4,3,0,1,0,0,1,3
10732,1,4,1,3,0,1,0,1,0
10733,2,3,2,2,2,1,0,1,0
10734,1,3,3,3,1,1,2,2,2
10735,2,4,1,0,0,1,2,1,0
10736,1,2,1,3,0,1,0,1,1
10737,2,0,3,1,1,0,1,2,2
10738,0,3,1,3,2,1,1,2,2
10739,0,3,1,1,0,1,0,2,2
10740,1,4,3,2,2,1,2,0,1
10741,0,0,1,1,0,1,0,2,2
10742,0,2,0,3,0,0,1,0,0
10743,1,3,0,0,2,1,1,1,0
10744,0,3,0,1,2,0,1,1,3
10745,1,2,1,1,1,1,1,2,2
10746,2,4,1,1,1,0,1,1,0
10747,1,0,3,1,1,1,0,1,0
10748,0,1,1,0,2,1,0,2,2
10749,1,1,3,1,1,0,0,2,2
10750,2,2,2,1,1,1,1,1,0
10751,2,4,0,2,1,0,1,0,0
10752,1,4,1,1,0,1,2,0,1
10753,2,4,0,0,2,0,1,1,3
10754,2,4,3,0,0,0,2,2,2
10755,1,3,1,2,2,1,2,1,1
10756,0,2,2,2,0,1,1,0,0
10757,1,0,3,2,0,0,2,0,1
10758,1,1,3,2,1,0,1,0,1
10759,0,3,0,1,2,0,0,1,3
10760,2,1,0,0,2,0,0,1,0
10761,0,0,2,1,2,0,1,0,0
10762,0,2,2,3,1,0,0,1,0
10763,0,2,2,3,0,1,1,0,0
10764,2,1,0,1,0,1,2,1,1
10765,0,1,3,0,0,0,1,0,1
10766,2,2,1,1,1,0,2,0,1
10767,0,0,3,3,0,1,1,2,2
10768,0,2,3,2,0,1,1,0,0
10769,1,4,2,0,2,1,0,2,2
10770,1,1,1,2,0,1,1,0,1
10771,2,1,3,0,2,0,1,2,2
10772,1,4,3,3,0,1,1,2,2
10773,1,4,2,1,2,1,0,0,1
10774,0,1,2,0,0,1,0,1,1
10775,1,2,0,1,0,0,2,0,1
10776,1,1,2,3,1,0,2,2,2
10777,1,3,0,2,1,1,0,0,1
10778,2,2,0,3,1,0,2,2,2
10779,2,1,1,2,1,0,0,0,1
10780,2,0,2,0,0,0,1,0,1
10781,0,3,2,3,2,1,1,2,2
10782,2,4,2,3,0,1,1,2,2
10783,1,3,1,1,1,1,2,1,1
10784,2,3,1,0,2,1,0,2,2
10785,2,3,2,2,2,1,1,0,0
10786,1,4,3,1,1,0,1,0,0
