,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
7205,3,4,3,2,0,0,0,5,5,1,1,1,0,0,1,0,0,4,1,1,2,1,0
7206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
7207,3,0,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,5,0,3,0,3,1
7208,3,3,1,1,0,0,0,0,0,3,0,0,1,2,1,1,0,1,1,1,2,1,1
7209,1,1,1,0,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1
7210,3,3,0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,1,1,3,1,1,1
7211,1,4,7,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,3,1,0,1
7212,0,0,3,0,0,0,0,0,0,0,2,1,1,0,1,0,0,4,0,7,1,0,0
7213,6,1,3,2,0,0,0,5,5,1,1,1,0,8,1,0,0,4,1,1,0,1,0
7214,4,5,5,0,0,1,0,4,6,0,0,3,0,2,1,0,1,1,1,0,1,3,1
7215,4,4,2,1,0,0,0,0,0,0,0,3,1,3,0,0,0,7,1,4,0,1,0
7216,1,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,1,3,1,0,0
7217,3,1,1,0,0,0,0,0,0,2,0,4,0,0,1,0,0,2,0,0,0,0,1
7218,3,3,1,1,0,0,0,0,0,3,2,0,1,0,1,1,0,1,1,1,1,1,1
7219,4,4,2,1,0,0,0,0,2,1,1,3,1,3,0,0,0,3,1,0,1,1,0
7220,6,4,2,1,0,0,0,0,2,1,0,3,1,3,0,0,0,7,1,0,0,1,0
7221,1,1,0,0,0,0,0,2,2,0,0,1,1,7,1,0,0,1,0,1,0,1,1
7222,1,5,2,3,2,0,0,6,7,2,1,2,0,10,1,0,0,8,1,4,0,0,0
7223,4,4,4,0,0,2,0,4,6,0,0,3,0,2,1,0,1,1,1,0,1,3,1
7224,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,1
7225,0,4,3,0,0,0,0,0,0,3,0,1,1,0,1,0,0,4,0,7,1,0,0
7226,1,4,2,1,0,0,0,8,0,2,1,3,0,5,0,0,0,1,1,0,2,1,0
7227,6,4,3,2,0,0,0,5,5,1,1,1,0,0,1,0,0,4,1,1,2,0,0
7228,1,4,3,2,0,0,0,5,5,1,1,1,0,0,1,0,0,4,1,1,0,0,0
7229,6,4,2,1,0,0,0,0,0,0,0,3,1,3,0,0,0,7,1,4,0,1,0
7230,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,1,1,2,0,0
7231,4,4,2,1,0,0,0,2,2,1,1,3,1,3,0,0,0,4,1,4,1,0,0
7232,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,2,1,3,1
7233,5,5,2,1,1,0,0,0,0,0,0,3,0,5,1,0,0,1,0,7,0,1,1
7234,3,4,8,0,1,0,0,0,0,0,0,1,0,11,1,0,0,1,0,5,0,3,0
7235,3,4,3,2,0,0,0,2,2,1,1,1,0,0,1,0,0,4,1,2,0,1,0
7236,1,4,0,0,0,0,0,0,2,0,0,1,1,7,1,0,0,1,0,0,0,1,1
7237,1,1,0,0,0,0,0,1,0,0,0,1,1,7,1,0,0,1,0,1,0,1,1
7238,1,4,1,0,0,0,0,1,0,0,0,1,1,2,1,0,0,1,0,4,2,0,1
7239,3,0,1,1,0,0,0,0,0,3,2,0,1,1,1,1,0,1,1,3,2,0,1
7240,3,3,0,1,0,0,0,0,0,3,2,0,1,1,1,1,0,1,1,0,1,1,1
7241,6,4,2,1,0,0,0,2,2,1,0,3,1,3,0,0,0,3,1,4,0,0,0
7242,3,0,0,1,0,0,0,0,0,3,0,0,1,6,1,1,0,1,1,1,1,1,1
7243,3,0,1,1,0,0,0,0,0,3,0,0,1,2,1,1,0,1,1,0,2,1,1
7244,3,4,3,2,0,0,0,5,4,1,1,1,0,0,1,0,0,4,1,2,2,1,0
7245,1,4,2,1,0,0,0,2,0,0,0,3,1,3,0,0,0,4,1,0,1,1,0
7246,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,6,1,3,2,0,0
7247,3,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,2,1,0,1
7248,1,1,0,0,0,0,0,1,2,0,0,1,1,5,1,0,0,1,0,1,0,0,1
7249,3,3,0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,1,1,1,1,1,1
7250,1,4,0,0,0,0,0,2,2,0,0,1,1,7,1,0,0,1,0,0,0,0,1
7251,1,1,3,2,0,0,0,3,4,1,1,1,0,0,1,0,0,4,1,2,2,0,0
7252,1,4,1,0,0,0,0,1,1,0,0,1,1,5,1,0,0,1,0,1,0,1,1
7253,1,4,1,0,0,0,0,0,0,0,0,1,1,7,1,0,0,1,0,1,0,1,1
7254,1,1,0,0,0,0,0,0,2,0,0,1,1,7,1,0,0,1,0,4,0,1,1
7255,3,1,3,2,0,0,0,2,2,1,1,1,0,6,1,0,0,4,1,2,0,1,0
7256,3,1,3,2,0,0,0,3,5,1,1,1,0,8,1,0,0,4,1,2,2,0,0
7257,6,4,2,0,1,0,0,0,0,0,0,1,0,5,1,0,0,1,0,0,0,0,1
7258,1,1,3,2,0,0,0,5,4,1,1,1,0,8,1,0,0,4,1,1,2,0,0
7259,1,1,3,2,0,0,0,3,5,1,1,1,0,0,1,0,0,4,1,1,0,0,0
7260,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,4,2,0,1
7261,6,4,2,1,0,0,0,0,2,0,0,3,1,3,0,0,0,3,1,0,0,0,0
7262,3,0,1,0,0,0,0,0,0,2,0,4,0,0,1,0,0,5,0,2,0,0,1
7263,3,1,3,2,0,0,0,5,4,1,1,1,0,0,1,0,0,4,1,2,0,0,0
7264,1,1,2,0,1,0,0,5,4,2,3,1,0,5,1,0,0,1,1,0,0,0,1
7265,1,4,2,1,0,0,0,2,0,1,0,3,1,3,0,0,0,4,1,0,1,0,0
7266,1,1,0,0,0,0,0,0,1,0,0,1,1,5,1,0,0,1,0,4,0,1,1
7267,1,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,0,1,0,4,0,1,1
7268,1,4,2,1,0,0,0,8,0,2,1,3,0,5,0,0,0,1,1,2,0,2,0
7269,3,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,5,0,2,1,3,1
7270,6,1,2,0,1,0,0,0,0,0,0,1,0,5,1,0,0,1,0,6,1,1,1
7271,1,4,1,0,0,0,0,2,1,0,0,1,1,2,1,0,0,1,0,0,2,1,1
7272,4,4,2,1,0,0,0,2,0,0,1,3,1,3,0,0,0,3,1,4,0,2,0
7273,1,4,0,0,0,0,0,1,2,0,0,1,1,5,1,0,0,1,0,4,0,1,1
7274,2,4,8,0,1,0,0,0,0,0,0,1,0,8,1,0,0,1,0,3,1,3,0
7275,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,1
7276,3,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,5,0,2,0,3,1
7277,1,1,3,2,0,0,0,2,2,1,1,1,0,6,1,0,0,4,1,1,0,0,0
7278,3,3,0,1,0,0,0,0,0,0,2,0,1,6,1,1,0,1,1,3,1,0,1
7279,1,4,7,0,0,0,0,0,0,0,0,1,1,5,0,1,0,5,0,2,2,0,1
7280,1,1,1,0,0,0,0,2,1,0,0,1,1,7,1,0,0,1,0,4,2,0,1
7281,1,4,3,2,0,0,0,2,5,1,1,1,0,6,1,0,0,4,1,1,0,0,0
7282,3,2,1,0,0,0,0,0,0,0,0,2,0,8,1,0,0,2,0,2,1,0,1
7283,3,1,3,2,0,0,0,3,5,1,1,1,0,8,1,0,0,4,1,1,2,1,0
7284,2,2,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,5,0,3,1,0,1
7285,1,1,3,2,0,0,0,3,2,1,1,1,0,0,1,0,0,4,1,2,2,0,0
7286,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,4,0,1,1
7287,3,0,1,0,0,0,0,0,0,0,0,2,0,8,1,0,0,5,0,3,1,3,1
7288,3,3,1,1,0,0,0,0,0,3,2,0,1,6,1,1,0,1,1,1,1,1,1
7289,3,0,0,0,0,0,0,0,0,2,0,4,0,2,1,0,0,5,0,0,0,1,1
7290,2,2,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,2,0,2,0,3,1
7291,3,2,2,0,1,0,0,0,0,0,0,3,0,5,1,1,0,1,1,1,1,3,1
7292,1,4,1,0,0,0,0,0,1,0,0,1,1,5,1,0,0,1,0,4,0,0,1
7293,3,0,3,0,0,0,0,0,0,3,0,1,1,0,1,0,0,4,0,3,1,1,0
7294,3,0,1,1,0,0,0,0,0,3,2,0,1,1,1,1,0,1,1,1,1,0,1
7295,1,4,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1,0,4,2,1,1
7296,1,4,3,2,0,0,0,2,5,1,1,1,0,8,1,0,0,4,1,1,2,0,0
7297,6,4,2,1,0,0,0,0,0,0,0,3,1,3,0,0,0,7,1,0,0,0,0
7298,3,3,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,1,0,1
7299,6,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,7,1,0,0,0,0
7300,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,5,1,0,0
7301,1,1,1,0,0,0,0,2,0,0,0,1,1,7,1,0,0,1,0,4,2,0,1
7302,1,4,3,2,0,0,0,5,5,1,1,1,0,6,1,0,0,4,1,2,0,0,0
7303,1,4,2,1,0,0,0,2,0,1,0,3,1,3,0,0,0,4,1,4,0,0,0
7304,3,4,3,2,0,0,0,2,4,1,1,1,0,6,1,0,0,4,1,1,2,1,0
7305,3,0,3,0,0,0,0,0,0,0,0,1,1,6,1,0,0,4,0,7,1,1,0
7306,3,4,3,2,0,0,0,2,5,1,1,1,0,6,1,0,0,4,1,1,2,1,0
7307,3,1,3,2,0,0,0,2,5,1,1,1,0,8,1,0,0,4,1,1,2,0,0
7308,1,4,2,1,0,0,0,2,0,1,1,3,1,3,0,0,0,7,1,0,0,1,0
7309,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,1
7310,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,1
7311,4,5,4,0,0,2,0,4,6,0,0,3,0,9,1,0,1,1,1,0,1,3,1
7312,6,1,3,2,0,0,0,2,5,1,1,1,0,6,1,0,0,4,1,2,0,1,0
7313,6,4,2,1,0,0,0,2,2,1,1,3,1,3,0,0,0,7,1,0,1,0,0
7314,4,5,4,0,0,1,0,4,6,0,0,3,0,10,1,0,1,1,1,0,1,2,1
7315,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1,1,0,0
7316,1,4,2,1,0,0,0,0,2,1,0,3,1,3,0,0,0,3,1,4,1,0,0
7317,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
7318,3,4,3,0,0,0,0,0,0,3,2,1,1,0,1,0,0,4,0,3,1,1,0
7319,3,4,3,0,0,0,0,0,0,0,0,1,1,6,1,0,0,4,0,1,1,0,0
7320,4,4,2,1,0,0,0,2,2,1,1,3,1,3,0,0,0,3,1,0,0,2,0
7321,4,5,5,0,0,2,0,4,6,0,0,3,0,2,1,0,1,1,1,0,1,2,1
7322,3,3,1,1,0,0,0,0,0,0,2,0,1,1,1,1,0,1,1,3,1,0,1
7323,4,4,2,1,0,0,0,5,0,0,0,1,0,5,0,1,0,1,1,0,2,2,1
7324,3,2,1,0,0,0,0,0,0,0,0,2,0,5,1,0,0,5,0,3,0,3,1
7325,1,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,4,1,4,0,1,0
7326,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
7327,6,4,2,1,0,0,0,0,2,1,1,3,1,3,0,0,0,7,1,4,1,0,0
7328,3,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7329,3,0,1,1,0,0,0,0,0,0,0,0,1,6,1,1,0,1,1,1,1,1,1
7330,4,5,4,0,0,1,0,4,6,0,0,3,0,9,1,0,1,1,1,0,1,0,1
7331,4,4,2,1,0,0,0,2,0,0,1,3,1,3,0,0,0,7,1,4,0,1,0
7332,1,4,2,1,0,0,0,2,2,1,0,3,1,3,0,0,0,7,1,4,1,1,0
7333,3,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,5,0,2,0,3,1
7334,1,4,0,0,0,0,0,2,2,0,0,1,1,7,1,0,0,1,0,4,0,1,1
7335,1,4,1,0,0,0,0,2,2,0,0,1,1,0,1,0,0,1,0,4,2,1,1
7336,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1
7337,1,4,2,1,0,0,0,0,0,0,1,3,1,3,0,0,0,4,1,0,1,2,0
7338,4,4,2,1,0,0,0,0,2,0,1,3,1,3,0,0,0,7,1,0,0,1,0
7339,3,0,1,1,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,1,2,0,1
7340,6,4,3,2,0,0,0,3,2,1,1,1,0,6,1,0,0,4,1,1,2,1,0
7341,3,2,2,0,1,0,0,0,0,0,1,3,0,5,1,1,0,1,1,3,1,3,1
7342,3,3,1,1,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,0,1,1,1
7343,4,4,2,1,0,0,0,2,0,0,0,3,1,3,0,0,0,4,1,0,0,0,0
7344,4,4,2,1,0,0,0,2,0,1,1,3,1,3,0,0,0,3,1,0,1,2,0
7345,3,1,3,2,0,0,0,3,2,1,1,1,0,0,1,0,0,4,1,1,2,0,0
7346,3,2,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,5,0,2,1,0,1
7347,3,4,3,2,0,0,0,2,2,1,1,1,0,8,1,0,0,4,1,1,2,0,0
7348,2,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,5,0,3,0,3,1
7349,4,4,2,1,0,0,0,5,0,3,0,1,0,5,0,1,0,1,1,0,2,0,1
7350,1,4,3,2,0,0,0,3,2,1,1,1,0,8,1,0,0,4,1,1,0,0,0
7351,3,1,3,2,0,0,0,3,5,1,1,1,0,8,1,0,0,4,1,1,0,0,0
7352,1,4,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,6,1,3,2,0,0
7353,3,0,0,1,0,0,0,0,0,3,2,0,1,0,1,1,0,1,1,0,1,0,1
7354,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,1
7355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1
7356,1,4,2,1,0,0,0,0,0,0,0,3,1,3,0,0,0,7,1,4,1,1,0
7357,1,4,1,0,0,0,0,0,2,0,0,1,1,2,1,0,0,1,0,4,0,1,1
7358,6,4,2,1,0,0,0,0,0,0,0,3,1,3,0,0,0,3,1,0,1,1,0
7359,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,3,0,0,1
7360,1,4,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1
7361,1,4,1,0,0,0,0,2,1,0,0,1,1,0,1,0,0,1,0,4,0,1,1
7362,1,4,1,0,0,0,0,2,0,0,0,1,1,2,1,0,0,1,0,0,0,0,1
7363,3,0,2,0,1,0,0,0,0,1,1,3,0,0,1,1,0,1,1,1,2,3,1
7364,1,4,0,0,0,0,0,1,0,0,0,1,1,7,1,0,0,1,0,0,0,1,1
7365,6,4,2,1,0,0,0,0,2,0,0,3,1,3,0,0,0,7,1,0,0,2,0
7366,2,0,1,0,0,0,0,0,0,0,0,2,0,5,1,0,0,2,0,2,1,3,1
7367,6,0,0,0,0,0,0,0,0,2,0,4,0,5,1,0,0,2,0,0,0,1,1
7368,6,4,2,1,0,0,0,2,0,0,0,3,1,3,0,0,0,3,1,4,1,0,0
7369,3,1,3,2,0,0,0,2,4,1,1,1,0,8,1,0,0,4,1,2,2,1,0
7370,4,5,1,0,0,2,0,4,6,0,0,3,0,10,1,0,1,1,1,0,1,2,1
7371,1,4,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1,0,1,0,0,1
7372,4,5,2,0,0,0,0,0,0,0,0,1,0,5,0,1,0,1,0,3,3,1,0
7373,6,4,2,1,0,0,0,2,0,0,1,3,1,3,0,0,0,3,1,0,0,0,0
7374,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,4,1
7375,2,2,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,5,0,2,1,3,1
7376,3,1,1,0,0,0,0,0,0,2,0,4,0,0,1,0,0,2,0,2,0,0,1
7377,3,1,3,2,0,0,0,2,5,1,1,1,0,8,1,0,0,4,1,1,2,1,0
7378,1,4,1,0,0,0,0,0,2,0,0,1,1,2,1,0,0,1,0,4,2,1,1
7379,1,4,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,1,0,4,2,1,1
7380,3,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,3,1,3,1
7381,3,0,1,0,0,0,0,0,0,2,0,4,0,0,1,0,0,5,0,2,0,1,1
7382,3,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,3,1,1,0
7383,1,4,1,0,0,0,0,1,2,0,0,1,1,0,1,0,0,1,0,1,2,0,1
7384,1,4,0,0,0,0,0,2,0,0,0,1,1,7,1,0,0,1,0,1,0,0,1
7385,3,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,2,0,1
7386,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,1,0
7387,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,3,1,3,1
7388,3,2,1,0,0,0,0,0,0,0,0,2,0,8,1,0,0,5,0,3,0,0,1
7389,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,2,0,1
7390,1,4,2,1,0,0,0,2,0,0,1,3,1,3,0,0,0,3,1,0,1,2,0
7391,4,4,2,1,0,0,0,0,0,0,1,3,1,3,0,0,0,4,1,0,1,0,0
7392,6,4,2,1,0,0,0,0,2,1,1,3,1,3,0,0,0,4,1,0,0,0,0
7393,3,0,0,1,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,3,1,0,1
7394,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,6,1,5,2,0,0
7395,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,6,1,3,2,0,0
7396,3,1,3,2,0,0,0,2,4,1,1,1,0,6,1,0,0,4,1,1,0,0,0
7397,1,4,0,0,0,0,0,2,1,0,0,1,1,5,1,0,0,1,0,4,2,0,1
7398,0,0,3,0,0,0,0,0,0,0,2,1,1,5,1,0,0,4,0,1,1,0,0
7399,4,4,2,1,0,0,0,2,0,0,1,3,1,3,0,0,0,4,1,0,1,1,0
7400,4,4,2,1,0,0,0,2,2,1,1,3,1,3,0,0,0,7,1,0,1,2,0
7401,3,0,3,0,0,0,0,0,0,3,2,1,1,5,1,0,0,4,0,3,1,0,0
7402,5,5,2,1,1,0,0,7,0,0,0,3,0,4,1,0,0,1,0,0,0,1,1
7403,5,5,2,1,1,0,0,7,0,0,0,3,0,4,1,0,0,1,0,4,1,2,1
7404,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,6,1,3,2,0,0
7405,6,4,3,2,0,0,0,3,5,1,1,1,0,8,1,0,0,4,1,1,0,1,0
7406,4,4,2,1,0,0,0,2,0,0,0,3,1,3,0,0,0,7,1,4,1,1,0
7407,6,1,3,2,0,0,0,2,2,1,1,1,0,0,1,0,0,4,1,1,2,1,0
7408,1,4,2,1,0,0,0,0,2,1,0,3,1,3,0,0,0,3,1,0,1,0,0
7409,6,1,3,2,0,0,0,3,2,1,1,1,0,6,1,0,0,4,1,1,0,0,0
7410,4,4,2,1,0,0,0,0,2,1,1,3,1,3,0,0,0,4,1,0,1,0,0
7411,6,4,2,1,0,0,0,2,0,1,1,3,1,3,0,0,0,7,1,4,1,0,0
7412,6,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,4,1,0,1,2,0
7413,3,3,0,1,0,0,0,0,0,0,0,0,1,6,1,1,0,1,1,1,2,1,1
7414,1,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,1
7415,1,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,3,1,0,1,1,0
7416,1,4,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,1,0,4,0,0,1
7417,1,4,1,0,0,0,0,2,1,0,0,1,1,7,1,0,0,1,0,1,2,1,1
7418,6,4,2,1,0,0,0,0,2,0,0,3,1,3,0,0,0,7,1,0,0,1,0
7419,2,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,3,1,0,1
7420,6,4,2,1,0,0,0,2,2,1,1,3,1,3,0,0,0,7,1,4,0,0,0
7421,2,4,8,0,1,0,0,0,0,0,0,1,0,5,1,0,0,1,0,3,0,1,0
7422,3,3,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,2,0,1
7423,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0
7424,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1
7425,4,4,2,1,0,0,0,0,2,0,0,3,1,3,0,0,0,4,1,0,0,1,0
7426,1,4,3,2,0,0,0,2,5,1,1,1,0,6,1,0,0,4,1,2,2,1,0
7427,3,0,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,5,0,3,1,0,1
7428,0,4,3,0,0,0,0,0,0,0,0,1,1,5,1,0,0,4,0,7,1,0,0
7429,6,4,3,2,0,0,0,5,2,1,1,1,0,0,1,0,0,4,1,1,0,1,0
7430,3,3,0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,1,1,3,2,1,1
7431,3,0,2,0,1,0,0,0,0,1,0,3,0,0,1,1,0,1,1,1,1,3,1
7432,3,0,1,0,0,0,0,0,0,2,0,4,0,0,1,0,0,2,0,0,0,1,1
7433,1,1,1,0,0,0,0,0,2,0,0,1,1,2,1,0,0,1,0,0,0,0,1
7434,1,4,1,0,0,0,0,1,0,0,0,1,1,7,1,0,0,1,0,1,0,1,1
7435,3,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,5,0,3,1,3,1
7436,5,5,2,1,1,0,0,0,0,0,0,3,0,4,1,0,0,1,0,4,1,0,1
7437,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,2,0,1
7438,3,4,3,2,0,0,0,5,4,1,1,1,0,6,1,0,0,4,1,1,2,1,0
7439,2,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,5,0,3,1,0,1
7440,1,4,1,0,0,0,0,2,2,0,0,1,1,5,1,0,0,1,0,0,0,1,1
7441,1,4,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,4,0,0,1
7442,1,4,2,1,0,0,0,0,0,1,1,3,1,3,0,0,0,3,1,0,0,0,0
7443,2,2,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,5,0,2,0,0,1
7444,1,4,3,2,0,0,0,2,4,1,1,1,0,0,1,0,0,4,1,1,2,1,0
7445,1,1,1,0,0,0,0,1,1,0,0,1,1,5,1,0,0,1,0,1,2,1,1
7446,5,5,2,1,1,0,0,7,3,0,0,3,0,5,1,0,0,1,0,7,0,1,1
7447,1,4,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,2,1,1
7448,4,4,2,1,0,0,0,0,0,1,1,3,1,3,0,0,0,4,1,4,0,1,0
7449,1,4,0,0,0,0,0,0,1,0,0,1,1,5,1,0,0,1,0,0,2,0,1
7450,1,4,7,0,0,0,0,0,0,0,0,1,1,5,0,1,0,2,0,3,2,1,1
7451,6,4,3,2,0,0,0,3,4,1,1,1,0,6,1,0,0,4,1,1,0,1,0
7452,4,4,2,1,0,0,0,0,2,1,0,3,1,3,0,0,0,4,1,0,0,0,0
7453,6,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,7,1,4,1,1,0
7454,1,4,3,2,0,0,0,3,5,1,1,1,0,8,1,0,0,4,1,1,2,0,0
7455,3,2,2,0,1,0,0,0,0,1,1,3,0,8,1,1,0,1,1,1,2,3,1
7456,1,4,2,1,0,0,0,0,2,1,0,3,1,3,0,0,0,7,1,0,0,1,0
7457,3,1,3,2,0,0,0,5,2,1,1,1,0,8,1,0,0,4,1,1,2,1,0
7458,1,4,2,1,0,0,0,0,2,0,1,3,1,3,0,0,0,3,1,4,0,1,0
7459,4,4,2,1,0,0,0,0,0,0,1,3,1,3,0,0,0,3,1,0,0,2,0
7460,1,4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,2,2,1,1
7461,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,5,2,0,0
7462,1,1,1,0,0,0,0,0,2,0,0,1,1,5,1,0,0,1,0,0,2,0,1
7463,1,1,1,0,0,0,0,2,0,0,0,1,1,5,1,0,0,1,0,1,2,0,1
7464,1,4,0,0,0,0,0,2,1,0,0,1,1,2,1,0,0,1,0,1,0,1,1
7465,0,0,3,0,0,0,0,0,0,3,2,1,1,6,1,0,0,4,0,1,1,0,0
7466,3,4,3,0,0,0,0,0,0,3,2,1,1,6,1,0,0,4,0,7,1,0,0
7467,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,5,0,3,0,3,1
7468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7469,3,0,0,1,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,1,2,0,1
7470,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
7471,3,0,3,0,0,0,0,0,0,0,0,1,1,5,1,0,0,4,0,1,1,0,0
7472,1,1,0,0,0,0,0,2,1,0,0,1,1,2,1,0,0,1,0,1,0,0,1
7473,1,1,1,0,0,0,0,1,2,0,0,1,1,2,1,0,0,1,0,1,0,1,1
7474,1,1,1,0,0,0,0,2,2,0,0,1,1,2,1,0,0,1,0,0,0,0,1
7475,1,1,0,0,0,0,0,1,1,0,0,1,1,5,1,0,0,1,0,0,2,0,1
7476,1,4,2,1,0,0,0,0,2,1,0,3,1,3,0,0,0,3,1,0,1,1,0
7477,6,4,2,1,0,0,0,0,2,1,0,3,1,3,0,0,0,3,1,0,1,2,0
7478,3,3,0,1,0,0,0,0,0,0,2,0,1,2,1,1,0,1,1,1,2,0,1
7479,3,0,2,0,1,0,0,0,0,0,0,3,0,0,1,1,0,1,1,3,2,3,1
7480,1,4,0,0,0,0,0,2,1,0,0,1,1,5,1,0,0,1,0,0,2,0,1
7481,1,4,0,0,0,0,0,1,2,0,0,1,1,5,1,0,0,1,0,1,0,0,1
7482,6,1,3,2,0,0,0,3,2,1,1,1,0,6,1,0,0,4,1,2,0,1,0
7483,1,4,2,1,0,0,0,2,2,1,1,3,1,3,0,0,0,4,1,0,0,2,0
7484,0,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,1,0
7485,4,4,2,1,0,0,0,0,2,0,0,3,1,3,0,0,0,3,1,0,1,0,0
7486,1,4,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,6,1,5,2,0,0
7487,1,1,0,0,0,0,0,2,0,0,0,1,1,5,1,0,0,1,0,0,2,0,1
7488,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
